X.Item;Label;Bx;By;Width;Height;Area;Mean;Major;Minor;Feret;Area_exc;ThickR;Pred;pred_valid_Id_20170806_1703;Valid;esd;Major.micron;Minor.micron;Major.mm;Minor.mm;Area_ellipse_mm2;biovol.mm;g_carbon
1662;abr1_noronha_st01_300_d2_d2_1;15867;12777;219;153;5431;192.8399963;99.59999847;69.40000153;244.3000031;5371;5.425000191;03_Copepod;03_copepod;03_copepod;881.679896272137;1055.759983782;735.640016218;1.055759983782;0.735640016218;0.609986781201689;0.29900213218798;0.0000101509688617834
1665;abr1_noronha_st01_300_d2_d2_1;20493;12866;170;130;7740;179.1699982;139;70.90000153;184.8000031;7600;4.221000195;15_Multiples;03_copepod;03_copepod;1052.54704722602;1473.4;751.540016218;1.4734;0.751540016218;0.869686355936994;0.435515165748311;0.0000154816681061803
1666;abr1_noronha_st01_300_d2_d2_1;22538;12895;179;168;12076;144.7100067;170.8000031;90;201.6000061;12032;3.773000002;03_Copepod;03_copepod;03_copepod;1314.7179397675;1810.48003286;954;1.81048003286;0.954;1.3565380988129;0.862320849190222;0.0000262766663207872
1667;abr1_noronha_st01_300_d2_d2_1;20015;12947;242;105;9171;175.2200012;189.1999969;61.70000076;245.1000061;9110;2.766000032;15_Multiples;03_copepod;03_copepod;1145.72234606274;2005.51996714;654.020008056;2.00551996714;0.654020008056;1.03016764637027;0.448939126475627;0.0000189381084752052
1669;abr1_noronha_st01_300_d2_d2_1;21582;12954;404;145;12234;203.4799957;420.2000122;37.09999847;419.1000061;12189;2.213000059;02_Chaetognatha;02_chaetognatha;02_chaetognatha;1323.29074466062;4454.12012932;393.259983782;4.45412012932;0.393259983782;1.3757247935492;0.360495491452456;0.0000267195262049663
1673;abr1_noronha_st01_300_d2_d2_1;19080;13087;140;196;11645;187.8200073;178.6999969;83;197.6000061;11257;3.328000069;03_Copepod;03_copepod;03_copepod;1291.04322602497;1894.21996714;879.8;1.89421996714;0.8798;1.30889331389437;0.767320362347641;0.0000251821176145492
1674;abr1_noronha_st01_300_d2_d2_1;22996;13096;58;69;2420;163.4299927;74.19999695;41.5;76.5;2420;2;05_Ostracoda;22_foraminifero;22_foraminifero;588.54370633583;786.51996767;439.9;0.78651996767;0.4399;0.271740015622905;0.0796518879876207;0.00000387809970667775
1679;abr1_noronha_st01_300_d2_d2_1;21406;13146;109;110;4563;167.6199951;87.90000153;66.09999847;128.8000031;4556;3.63499999;04_Decapoda_outros;04_decaposa_brac_zoea;04_decaposa_brac_zoea;808.157990481823;931.740016218;700.659983782;0.931740016218;0.700659983782;0.512733795735299;0.239379951682524;0.00000825558027488679
1680;abr1_noronha_st01_300_d2_d2_1;20414;13227;99;125;6021;180.6799927;136.6999969;56.09999847;147;5727;1.973999977;05_Ostracoda;04_decapoda_outros;04_decapoda_outros;928.336338127458;1449.01996714;594.659983782;1.44901996714;0.594659983782;0.676757326398072;0.2681576537048;0.0000114865979675641
1682;abr1_noronha_st01_300_d2_d2_1;17959;13319;306;212;12694;196.7599945;178.5;90.5;306.2000122;12461;2.711999893;15_Multiples;03_copepod;03_copepod;1347.93913941501;1892.1;959.3;1.8921;0.9593;1.42556955406026;0.91123705614151;0.0000278754829984538
1683;abr1_noronha_st01_300_d2_d2_1;16509;13334;211;575;18958;197.5500031;338.6000061;71.30000305;597.0999756;18955;2.078000069;02_Chaetognatha;02_chaetognatha;02_chaetognatha;1647.27950980988;3589.16006466;755.78003233;3.58916006466;0.75578003233;2.13048323932675;1.07290693369024;0.0000449640225023665
1684;abr1_noronha_st01_300_d2_d2_1;21468;13336;157;133;7814;166.9100037;147.1000061;67.59999847;163.8000031;7813;1.871000051;05_Ostracoda;05_ostracoda;05_ostracoda;1057.56663369897;1559.26006466;716.559983782;1.55926006466;0.716559983782;0.877528012120525;0.418988455061171;0.0000156479254365191
1687;abr1_noronha_st01_300_d2_d2_1;17926;13388;187;204;7049;185.9400024;109.3000031;82.09999847;231.8000031;7029;2.25;03_Copepod;03_copepod;03_copepod;1004.4649619935;1158.58003286;870.259983782;1.15858003286;0.870259983782;0.791890139429038;0.459200620042788;0.0000138480130543882
1688;abr1_noronha_st01_300_d2_d2_1;20158;13389;248;429;37121;156.5299988;317.2000122;149;430.1000061;36748;2.773999929;12_Euphausiacea;12_euphausiacea;12_euphausiacea;2305.05276063247;3362.32012932;1579.4;3.36232012932;1.5794;4.17081642979648;4.38936529633936;0.000100009042989752
1689;abr1_noronha_st01_300_d2_d2_1;23144;13389;373;75;9343;213.1100006;381.7000122;31.20000076;375.7999878;9331;2.467999935;02_Chaetognatha;02_chaetognatha;02_chaetognatha;1156.41631804335;4046.02012932;330.720008056;4.04602012932;0.330720008056;1.05094113303069;0.23159403879586;0.0000193934232545163
1691;abr1_noronha_st01_300_d2_d2_1;23852;13432;113;159;6685;184.0899963;146.5;58.09999847;179.1999969;6501;2.25999999;03_Copepod;03_copepod;03_copepod;978.186675422704;1552.9;615.859983782;1.5529;0.615859983782;0.751130431637666;0.308237774289922;0.0000130040151524433
1694;abr1_noronha_st01_300_d2_d2_1;22123;13470;172;243;6732;188.0299988;98.19999695;87.30000305;281.3999939;6706;3.186000109;03_Copepod;03_copepod;03_copepod;981.619304312383;1040.91996767;925.38003233;1.04091996767;0.92538003233;0.756532073888551;0.46648317628921;0.0000131153755861713
1699;abr1_noronha_st01_300_d2_d2_1;19633;13664;101;680;20857;189.8999939;573.4000244;46.29999924;680.7999878;20851;2.355000019;02_Chaetognatha;02_chaetognatha;02_chaetognatha;1727.8138759163;6078.04025864;490.779991944;6.07804025864;0.490779991944;2.34282744476894;0.766153285576331;0.0000503462527592381
1700;abr1_noronha_st01_300_d2_d2_1;17786;13763;397;553;22235;183.1399994;488.7999878;57.90000153;668.2000122;22221;2.599999905;02_Chaetognatha;02_chaetognatha;02_chaetognatha;1783.97844949995;5181.27987068;613.740016218;5.18127987068;0.613740016218;2.49753379480731;1.0213728993228;0.0000543268752085109
1703;abr1_noronha_st01_300_d2_d2_1;15466;13856;586;293;32723;178.6300049;604.9000244;68.90000153;611.5999756;32651;3.111000061;02_Chaetognatha;02_chaetognatha;02_chaetognatha;2164.20099847113;6411.94025864;730.340016218;6.41194025864;0.730340016218;3.67793835170116;1.78985586273958;0.0000861083924518431
1705;abr1_noronha_st01_300_d2_d2_1;21251;13858;229;294;8681;192.6600037;349.7000122;31.60000038;368;8681;1.947000027;02_Chaetognatha;02_chaetognatha;02_chaetognatha;1114.69464557171;3706.82012932;334.960004028;3.70682012932;0.334960004028;0.975179015278199;0.2176535808674;0.0000177413459499056
1706;abr1_noronha_st01_300_d2_d2_1;20726;13872;176;403;14417;182.0899963;380.5;48.20000076;426.3999939;14401;2.345000029;02_Chaetognatha;02_chaetognatha;02_chaetognatha;1436.50944603056;4033.3;510.920008056;4.0333;0.510920008056;1.61846502255857;0.550991304120005;0.0000324197110625716
1709;abr1_noronha_st01_300_d2_d2_1;17022;13944;75;152;6309;175.3000031;137;58.70000076;153.1000061;6307;2.165999889;03_Copepod;03_copepod;03_copepod;950.27936891258;1452.2;622.220008056;1.4522;0.622220008056;0.709676273750099;0.294233944784503;0.0000121545233321156
1714;abr1_noronha_st01_300_d2_d2_1;14721;14039;626;361;39271;165.1000061;685.9000244;72.90000153;666.7999878;39026;2.976000071;02_Chaetognatha;02_chaetognatha;02_chaetognatha;2370.86604617747;7270.54025864;772.740016218;7.27054025864;0.772740016218;4.41255333342926;2.27201862212527;0.000106944204141455
1716;abr1_noronha_st01_300_d2_d2_1;16902;14115;126;190;9781;150.8300018;171.3000031;72.69999695;209.3000031;9750;2.664000034;03_Copepod;03_copepod;03_copepod;1183.21227454088;1815.78003286;770.61996767;1.81578003286;0.77061996767;1.09898907554702;0.564315721451241;0.0000204530607393076
3;abr1_noronha_st01_300_d2_d2_1;11776;225;123;51;3560;180.0800018;109.5;41.40000153;126.5999985;3558;2.115999937;03_Copepod;03_copepod;03_copepod;713.832037908042;1160.7;438.840016218;1.1607;0.438840016218;0.400051670504925;0.116979787201776;0.00000614461018525431
6;abr1_noronha_st01_300_d2_d2_1;5631;232;83;97;6236;133.8000031;95.90000153;82.80000305;99.5;6231;1.452000022;10_Mol_biv;10_mol_gast;10_mol_gast;944.765640066192;1016.540016218;877.68003233;1.016540016218;0.87768003233;0.700729786463342;0.409803169640902;0.0000119724044625461
8;abr1_noronha_st01_300_d2_d2_1;9126;260;231;259;13204;181.1300049;142.3999939;118;334.7000122;13061;3.786999941;03_Copepod;03_copepod;03_copepod;1374.7502100845;1509.43993534;1250.8;1.50943993534;1.2508;1.48283760030088;1.23586199982105;0.0000292130944860981
9;abr1_noronha_st01_300_d2_d2_1;10994;261;300;200;15220;167.1499939;164.3000031;117.9000015;315;15186;5.336999893;03_Copepod;03_copepod;03_copepod;1475.97283043366;1741.58003286;1249.7400159;1.74158003286;1.2497400159;1.70943658399355;1.42351217639619;0.0000345996140545363
10;abr1_noronha_st01_300_d2_d2_1;14114;266;50;60;2287;157.3000031;60.40000153;48.20000076;61.59999847;2287;2.196000099;05_Ostracoda;05_ostracoda;05_ostracoda;572.142381281617;640.240016218;510.920008056;0.640240016218;0.510920008056;0.256912719681444;0.087463536430657;0.00000362761394956572
11;abr1_noronha_st01_300_d2_d2_1;10778;275;136;277;7623;188.7599945;106.8000031;90.90000153;278.2000122;7562;6.645999908;03_Copepod;03_copepod;03_copepod;1044.56145675718;1132.08003286;963.540016218;1.13208003286;0.963540016218;0.856715782770389;0.550040970716782;0.000015207294098992
12;abr1_noronha_st01_300_d2_d2_1;1605;315;158;164;6893;191.6999969;108;81.30000305;192.6000061;6803;3.00999999;03_Copepod;03_copepod;03_copepod;993.287971149643;1144.8;861.78003233;1.1448;0.86178003233;0.77484695247711;0.444939408109797;0.0000134940758574412
13;abr1_noronha_st01_300_d2_d2_1;5058;322;152;119;6038;191.3699951;131.8000031;58.29999924;165.6000061;6000;4.093999863;03_Copepod;03_copepod;03_copepod;929.645970557205;1397.08003286;617.979991944;1.39708003286;0.617979991944;0.678087254689791;0.279221279040263;0.0000115134646887723
14;abr1_noronha_st01_300_d2_d2_1;4165;337;205;287;12031;201.1100006;211.3000031;72.5;342.8999939;11837;3.128999949;04_Decapoda_outros;03_copepod;03_copepod;1312.26607135833;2239.78003286;768.5;2.23978003286;0.7685;1.35188304696501;0.692263621568541;0.0000261693988550076
15;abr1_noronha_st01_300_d2_d2_1;7918;343;53;115;3697;158.6999969;101.8000031;46.20000076;117.5;3691;2.637000084;03_Copepod;03_copepod;03_copepod;727.437628381096;1079.08003286;489.720008056;1.07908003286;0.489720008056;0.41504136795813;0.135434013941775;0.00000641955524340479
18;abr1_noronha_st01_300_d2_d2_1;10266;401;175;237;8805;181.1999969;118.4000015;94.69999695;272.3999939;8534;2.997999907;03_Copepod;03_copepod;03_copepod;1122.62760470848;1255.0400159;1003.81996767;1.2550400159;1.00381996767;0.989471489001972;0.66183180136808;0.0000180512009254423
19;abr1_noronha_st01_300_d2_d2_1;2112;402;130;134;5756;177.1300049;112.8000031;65;134.3999939;5744;2.224999905;03_Copepod;03_copepod;03_copepod;907.677206295292;1195.68003286;689;1.19568003286;0.689;0.647029497353459;0.29705154692685;0.0000108886953424492
20;abr1_noronha_st01_300_d2_d2_1;2947;415;570;423;36996;182.5599976;696.2000122;67.69999695;672.9000244;36865;1.998999953;02_Chaetognatha;02_chaetognatha;02_chaetognatha;2301.16850959554;7379.72012932;717.61996767;7.37972012932;0.71761996767;4.15933870614882;1.9888742193428;0.0000996816214222006
21;abr1_noronha_st01_300_d2_d2_1;6689;415;98;84;5696;139.1600037;96.40000153;75.30000305;98.59999847;5685;1.562000036;22_Foraminifero;22_foraminifero;22_foraminifero;902.934042635628;1021.840016218;798.18003233;1.021840016218;0.79818003233;0.640580400250308;0.340692852026755;0.000010759667002886
23;abr1_noronha_st01_300_d2_d2_1;2299;433;123;452;28351;138.2899933;420.7999878;85.80000305;452.3999939;28284;1.695000052;12_Euphausiacea;13_fish_larvae;13_fish_larvae;2014.44413473656;4460.47987068;909.48003233;4.46047987068;0.90948003233;3.1861383773131;1.9308401394517;0.0000725873774043162
26;abr1_noronha_st01_300_d2_d2_1;11517;534;471;121;20329;161.2799988;357.7999878;72.30000305;472.3999939;20116;2.614000082;12_Euphausiacea;12_euphausiacea;12_euphausiacea;1705.80367147134;3792.67987068;766.38003233;3.79267987068;0.76638003233;2.28286510101575;1.16577019104755;0.0000488166179203943
28;abr1_noronha_st01_300_d2_d2_1;7161;561;82;73;4030;140.1399994;75.40000153;68.09999847;83.40000153;4023;1.539999962;22_Foraminifero;22_foraminifero;22_foraminifero;759.49262312809;799.240016218;721.859983782;0.799240016218;0.721859983782;0.453127133484576;0.217952348223428;0.00000712652926971922
29;abr1_noronha_st01_300_d2_d2_1;5378;571;152;205;12819;166.3500061;178;91.69999695;220.6000061;12779;8.81099987;03_Copepod;03_copepod;03_copepod;1354.55957540158;1886.8;972.01996767;1.8868;0.97201996767;1.44042594544237;0.932941985559446;0.0000282215202326649
32;abr1_noronha_st01_300_d2_d2_1;6245;584;228;286;17876;139.3800049;235.1000061;96.80000305;326.7000122;17836;1.965999961;03_Copepod;03_copepod;03_copepod;1599.58090052515;2492.06006466;1026.08003233;2.49206006466;1.02608003233;2.00830478623448;1.37309117487878;0.0000419124880973637
34;abr1_noronha_st01_300_d2_d2_1;9612;619;110;120;6038;153.9299927;144.8000031;53.09999847;154.3999939;6026;2.318000078;03_Copepod;03_copepod;03_copepod;929.645970557205;1534.88003286;562.859983782;1.53488003286;0.562859983782;0.678523184404073;0.254479956450875;0.0000115222733600787
36;abr1_noronha_st01_300_d2_d2_1;8994;688;284;835;19439;196.2700043;242.3000031;102.0999985;839.7000122;19387;12.47799969;15_Multiples;03_copepod;03_copepod;1668.04589895455;2568.38003286;1082.2599841;2.56838003286;1.0822599841;2.18313587966984;1.57434853584433;0.0000462894802540857
39;abr1_noronha_st01_300_d2_d2_1;12661;712;99;131;8794;173.3099976;118.1999969;94.69999695;132.5;8794;2.280999899;05_Ostracoda;05_ostracoda;05_ostracoda;1121.92614173836;1252.91996714;1003.81996767;1.25291996714;1.00381996767;0.98780004603861;0.660713816545251;0.0000180149205638713
40;abr1_noronha_st01_300_d2_d2_1;12280;732;153;95;3744;189.3099976;100.0999985;47.59999847;162.1999969;3739;2.390000105;03_Copepod;03_copepod;03_copepod;732.046986066412;1061.0599841;504.559983782;1.0610599841;0.504559983782;0.420477364674205;0.14136566548245;0.00000651973450912424
41;abr1_noronha_st01_300_d2_d2_1;1317;738;80;58;3613;151.7299957;79.09999847;58.09999847;80.5;3613;1.840999961;22_Foraminifero;05_ostracoda;05_ostracoda;719.126044248102;838.459983782;615.859983782;0.838459983782;0.615859983782;0.405559153537951;0.166427354776308;0.00000624540632650965
42;abr1_noronha_st01_300_d2_d2_1;8693;755;118;90;6457;147.0599976;121.5999985;67.59999847;121.5;6446;2.369999886;05_Ostracoda;05_ostracoda;05_ostracoda;961.360845447346;1288.9599841;716.559983782;1.2889599841;0.716559983782;0.725407209602854;0.346356175351347;0.0000124758060290344
43;abr1_noronha_st01_300_d2_d2_1;9692;798;55;68;2372;147.6999969;72.59999847;41.59999847;75;2364;1.768000007;05_Ostracoda;05_ostracoda;05_ostracoda;582.67767580829;769.559983782;440.959983782;0.769559983782;0.440959983782;0.266521063825717;0.0783103625019139;0.00000378962923191753
46;abr1_noronha_st01_300_d2_d2_1;3818;860;112;115;3861;187.3699951;78.30000305;62.79999924;122.4000015;3846;3.351999998;04_Decapoda_outros;04_decaposa_brac_zoea;04_decaposa_brac_zoea;743.397228600192;829.98003233;665.679991944;0.82998003233;0.665679991944;0.433933350185127;0.192476205977404;0.00000676876749266052
51;abr1_noronha_st01_300_d2_d2_1;10468;889;127;174;11305;158.4499969;159.1000061;90.5;183;10876;4.532999992;03_Copepod;03_copepod;03_copepod;1272.05626202537;1686.46006466;959.3;1.68646006466;0.9593;1.27063375208382;0.812200678939273;0.0000243086282699854
52;abr1_noronha_st01_300_d2_d2_1;2634;891;115;100;4564;170;104.4000015;55.70000076;121.6999969;4551;1.73300004;03_Copepod;03_copepod;03_copepod;808.246541185039;1106.6400159;590.420008056;1.1066400159;0.590420008056;0.51316534253472;0.201886324107489;0.00000826384950805613
54;abr1_noronha_st01_300_d2_d2_1;11625;901;70;133;4649;168.8600006;120.1999969;49.29999924;134.3999939;4641;2.063999891;03_Copepod;03_copepod;03_copepod;815.738218281043;1274.11996714;522.579991944;1.27411996714;0.522579991944;0.522941346675032;0.182093429390539;0.00000845152807966766
57;abr1_noronha_st01_300_d2_d2_1;10942;940;140;116;4386;184.4400024;126.3000031;44.20000076;165;4382;2.765000105;03_Copepod;03_copepod;03_copepod;792.328632841438;1338.78003286;468.520008056;1.33878003286;0.468520008056;0.492637253040431;0.15379559914794;0.00000787197341630924
58;abr1_noronha_st01_300_d2_d2_1;7627;960;144;113;4093;190.4100037;87.09999847;59.79999924;159.6000061;4078;2.269999981;03_Copepod;03_copepod;03_copepod;765.40608263691;923.259983782;633.879991944;0.923259983782;0.633879991944;0.459643303965777;0.19414065824936;0.00000724864961443523
60;abr1_noronha_st01_300_d2_d2_1;12775;991;85;142;5170;190.8200073;129.3999939;50.90000153;145.3000031;5150;2.285000086;03_Copepod;03_copepod;03_copepod;860.233415220788;1371.63993534;539.540016218;1.37163993534;0.539540016218;0.581237549539457;0.208961289736614;0.0000095842261000463
61;abr1_noronha_st01_300_d2_d2_1;9310;996;123;121;3607;167.0700073;75.40000153;60.90000153;124.5999985;3589;4.058000088;04_Decaposa_brac_zoea;04_decaposa_brac_zoea;04_decaposa_brac_zoea;718.528680685853;799.240016218;645.540016218;0.799240016218;0.645540016218;0.405219438215579;0.174301833391097;0.00000623918140300373
62;abr1_noronha_st01_300_d2_d2_1;7082;1013;70;58;3055;146.1900024;70.30000305;55.29999924;73.09999847;3054;1.572000027;22_Foraminifero;22_foraminifero;22_foraminifero;661.266686423298;745.18003233;586.179991944;0.74518003233;0.586179991944;0.343069477502669;0.133999009462695;0.00000511777122239969
68;abr1_noronha_st01_300_d2_d2_1;6101;1076;75;91;4856;136.8200073;89.5;69.09999847;91.5;4846;1.580000043;10_Mol_gast;22_foraminifero;22_foraminifero;833.70110271153;948.7;732.459983782;0.9487;0.732459983782;0.54576123517945;0.26636374008927;0.00000889220336584746
70;abr1_noronha_st01_300_d2_d2_1;889;1088;127;98;5257;173.0200043;136.1000061;49.20000076;152.6000061;5253;2.678999901;03_Copepod;03_copepod;03_copepod;867.441159736553;1442.66006466;521.520008056;1.44266006466;0.521520008056;0.590914798126262;0.205345106166883;0.00000977441517376412
71;abr1_noronha_st01_300_d2_d2_1;3837;1134;63;140;5431;163.0200043;128.1999969;54;145.1000061;5408;2.39199996;03_Copepod;03_copepod;03_copepod;881.679896272137;1358.91996714;572.4;1.35891996714;0.5724;0.610918654237;0.23300837322688;0.0000101694255500674
72;abr1_noronha_st01_300_d2_d2_1;9832;1150;81;112;5381;143.4100037;113.8000031;60.20000076;116.1999969;5372;2.102999926;03_Copepod;03_copepod;03_copepod;877.611959576872;1206.28003286;638.120008056;1.20628003286;0.638120008056;0.604561354907121;0.257058080851607;0.0000100436193933499
73;abr1_noronha_st01_300_d2_d2_1;6906;1177;65;53;2502;153.0899963;64.69999695;49.20000076;66.69999695;2501;1.723999977;22_Foraminifero;22_foraminifero;22_foraminifero;598.431836068555;685.81996767;521.520008056;0.68581996767;0.521520008056;0.280912446163946;0.0976181274593989;0.00000403436938466016
74;abr1_noronha_st01_300_d2_d2_1;10861;1181;285;177;7908;172.8200073;104.0999985;96.69999695;311.2000122;7896;2.112999916;03_Copepod;03_copepod;03_copepod;1063.90871693101;1103.4599841;1025.01996767;1.1034599841;1.02501996767;0.888339136107013;0.606735823162873;0.0000158776037070459
